id,city,age,date,protectionorder,why1,why2,killer1,killer2,killingway1,killingway2,killingway3,statusofkiller,year
262, Konya , Adult , 14/05/2010 ,   No ,Undetectable,,Someone She Knows,,Undetectable,,,Prisoner ,2010
263, Konya ,, 14/05/2010 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,Prisoner ,2010
264, Konya , Adult , 14/05/2010 ,   No ,Undetectable,,Husband,,Firearm,,,Wanted ,2010
265, Malatya ,, 14/09/2010 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,Escape ,2010
266, Malatya , Adult , 14/09/2010 ,   No ,Be rejected,,Husband,,Firearm,,,Prisoner ,2010
267, Malatya , Adult , 14/09/2010 ,   No ,While Protecting Her Daughter,,Groom,,Firearm,,,Prisoner ,2010
268, Manisa , Adult , 14/11/2010 ,   No ,Controversy,,Husband,,Undetectable,,,Prisoner ,2010
269, Manisa , Adult , 14/11/2010 ,   No ,Controversy,Breaking Up Suggestion,Ex Boyfriend,,Firearm,,,Suicide ,2010
270, Mardin ,, 15/02/2010 ,   No ,Honor,,Family,,Cutting Tool,Burning,,Undetectable ,2010
271, Mardin ,, 15/03/2010 ,   No ,Undetectable,,Undetectable,,Firearm,,,Wanted ,2010
272, Mardin , Adult , 15/03/2010 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2010
273, Mersin ,, 15/05/2010 ,   No ,Be rejected,,Brother,,Cutting Tool,,,Prisoner ,2010
274, Mersin , Adult , 15/07/2010 ,   No ,Divorce Suggestion,,Husband,,Striking Tool,,,Prisoner ,2010
275, Mugla , Adult , 15/10/2010 ,   No ,Undetectable,,Ex Husband,,Asphyxiate,,,Prisoner ,2010
276, Mugla , Adult , 15/10/2010 ,   No ,Controversy ,Be rejected,Ex Boyfriend,,Asphyxiate,,,Prisoner ,2010
277, Mugla ,, 15/11/2010 ,   No ,Undetectable,,Undetectable,,Burning,,,Undetectable ,2010
278, Mus ,, 15/12/2010 ,   No ,Undetectable,,Relative,,Firearm,,,Prisoner ,2010
279, Sakarya , Underage  , 16/08/2010 ,   No ,Undetectable,,Father,,Firearm,,,Suicide ,2010
280, Sakarya , Adult  , 16/09/2010 ,   No ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues,2010
281, Samsun ,, 16/10/2010 ,   No ,Controversy,,Ex Fiancee,,Firearm,,,Suicide ,2010
282, Samsun , Adult , 16/10/2010 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,Prisoner ,2010
283, Sanliurfa ,, 17/02/2010 ,   No ,Jealousy,,Husband,,Cutting Tool,,,Prisoner ,2010
284, Sinop , Adult , 17/05/2010 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,Prisoner ,2010
285, Sivas ,, 17/06/2010 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2010
286, Tekirdag , Adult , 17/09/2010 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2010
287, Tokat ,, 17/10/2010 ,   No ,Breaking Up Suggestion,,Boyfriend,,Firearm,,,Prisoner ,2010
288, Trabzon ,, 17/12/2010 ,   No ,Undetectable,,Father,,Firearm,,,Suicide ,2010
289, Trabzon , Adult , 17/12/2010 ,   No ,While Protecting Her Daughter,,Ex Groom,,Firearm,,,Prisoner ,2010
290, Van ,, 18/02/2010 ,   No ,Divorce Suggestion,Controversy,Husband,,Firearm,,,Escape ,2010
291, Yalova , Adult , 18/02/2010 ,   No ,Controversy,,Daughter's Husband's Relative,,Assault,Cutting Tool,,Prisoner ,2010
292, Yozgat , Adult , 18/03/2010 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2010
293, Yozgat ,, 18/03/2010 ,   No ,Controversy,,Brother,,Striking Tool,,,Prisoner ,2010
294, Zonguldak , Adult , 18/06/2010 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,Prisoner ,2010
295,,, 18/08/2010 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,,2010
296,,, 18/09/2010 ,   Undetectable ,Because something that a man wanted did not happen,,Ex Husband,,Firearm,,,,2010
297,,, 18/09/2010 ,   No ,While Protecting Her Mother,,Father,,Firearm,,,,2010
298,,, 18/10/2010 ,   No ,Undetectable,,Father,,Cutting Tool,,,,2010
299,,, 19/02/2010 ,   Undetectable ,Crisis and Unemployment,,Husband,,Cutting Tool,,,,2010
300,,, 19/03/2010 ,   No  ,Undetectable,,Husband,,Firearm,,,,2010
301,,, 19/03/2010 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,,2010
302,,, 19/04/2010 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2010
303,,, 19/05/2010 ,   No ,Undetectable,,Husband,,Firearm,,,,2010
304,,, 19/07/2010 ,   No ,Undetectable,,Boyfriend,,Firearm,,,,2010
305,,, 19/11/2010 ,   No ,Breaking Up,,Ex Husband,,Firearm,,,,2010
306,,, 19/11/2010 ,   Undetectable ,For wanting to make a decision about her own life,,Someone She Knows,,Firearm,,,,2010
307,,, 20/02/2010 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2010
308,,, 20/02/2010 ,   No ,Money,,Someone She Does Not Know,,Asphyxiate,,,,2010
309,,, 20/04/2010 ,   No ,Undetectable,,Groom,,Cutting Tool,,,,2010
310,,, 20/05/2010 ,   No ,Cheating Suspicion,,Husband,,Cutting Tool,,,,2010
311,,, 20/07/2010 ,   Undetectable ,Be rejected,,Ex Boyfriend,,Firearm,,,,2010
312,,, 21/07/2010 ,   No ,Jealousy,,Step Mother,,Asphyxiate,,,,2010
313,,, 21/08/2010 ,   No ,Controversy,,Brother,,Firearm,,,,2010
314,,, 21/10/2010 ,   No ,Controversy,,Someone She Knows,,Cutting Tool,,,,2010
315,,, 21/10/2010 ,   Undetectable ,Undetectable,,Undetectable,,Firearm,,,,2010
316,,, 21/12/2010 ,   No ,Controversy,,Someone She Knows,,Firearm,,,,2010
317,,, 22/03/2010 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2010
318,,, 22/09/2010 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2010
319,,, 22/10/2010 ,   No ,Honor,,Brother,,Firearm,,,,2010
320,,, 22/10/2010 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2010
321,,, 22/11/2010 ,   No ,Controversy,,Relative,,Firearm,,,,2010
322,,, 23/04/2010 ,   No ,Controversy,,Boyfriend,,Firearm,,,,2010
323,,, 23/07/2010 ,   No ,Be rejected,,Boyfriend,,Firearm,,,,2010
324,,, 23/08/2010 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2010
325,,, 23/08/2010 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2010
326,,, 23/08/2010 ,   No ,Undetectable,,Husband,,Firearm,,,,2010
327,,, 23/08/2010 ,   No ,Custody,,Ex Husband's Brother,,Firearm,,,,2010
328,,, 23/09/2010 ,   No ,Honor,,Relative,,Firearm,,,,2010
329,,, 23/09/2010 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2010
330,,, 23/10/2010 ,   No ,Jealousy,,Husband,,Firearm,,,,2010
331,,, 23/11/2010 ,   No ,Undetectable,,Undetectable,,Firearm,,,,2010
332,,, 23/12/2010 ,   No ,Be rejected,,Someone She Knows,,Firearm,,,,2010
333,,, 24/02/2010 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2010
334,,, 24/05/2010 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2010
335,,, 24/08/2010 ,   No ,Controversy,,Husband,,Firearm,,,,2010
336,,, 24/09/2010 ,   No ,Undetectable,,Ex Husband,,Cutting Tool,,,,2010
337,,, 24/10/2010 ,   No ,Undetectable,,Fiancee,,Firearm,,,,2010
338,,, 24/12/2010 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2010
339,,, 25/02/2010 ,   No ,Be rejected,,Ex Boyfriend,,Cutting Tool,,,Prisoner ,2010
340,,, 25/04/2010 ,   No ,Be rejected,,Husband,,Cutting Tool,,,,2010
341,,, 25/06/2010 ,   No ,Controversy,,Boyfriend,,Firearm,,,,2010
342,,, 25/07/2010 ,    ,Controversy,,Son,,Burning,,,,2010
343,,, 25/07/2010 ,   No,For wanting to make a decision about her own life,,Boyfriend,,Firearm,,,,2010
344,,, 25/09/2010 ,   Yes ,Undetectable,,Husband,,Cutting Tool,,,,2010
345,,, 25/10/2010 ,   No ,Undetectable,,Father,,Firearm,,,Prisoner ,2010
346,,, 25/10/2010 ,   No ,Hate,,Undetectable,,Assault,,,,2010
347,,, 26/02/2010 ,   No ,Money,,Someone She Knows,,Torture,,,,2010
348,,, 26/02/2010 ,   No ,Crisis and Unemployment,,Husband,,Firearm,,,,2010
349,,, 26/04/2010 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2010
350,,, 26/05/2010 ,   Undetectable ,Undetectable,,Husband,,Cutting Tool,,,,2010
351,,, 26/08/2010 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,,2010
352,,, 27/04/2010 ,   No ,Undetectable,,Someone She Knows,,Cutting Tool,,,,2010
353,,, 27/04/2010 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,,2010
354,,, 27/05/2010 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2010
355,,, 27/06/2010 ,   No ,Controversy,,Cousen,,Cutting Tool,,,,2010
356,,, 27/08/2010 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2010
357,,, 27/09/2010 ,   No ,Cheating Suspicion,,Husband,,Firearm,,,,2010
358,,, 27/10/2010 ,   No ,Breaking Up,,Ex Boyfriend,,Firearm,,,,2010
359,,, 27/12/2010 ,   No ,Controversy,,Boyfriend,,Firearm,,,,2010
360,,, 28/01/2010 ,   No ,Controversy,,Husband,,Firearm,,,,2010
361,,, 28/01/2010 ,   Yes ,Breaking Up,,Ex Boyfriend,,Firearm,,,,2010
362,,, 28/02/2010 ,   No ,Undetectable,,Father,,Firearm,,,,2010
363,,, 28/05/2010 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2010
364,,, 28/09/2010 ,   Yes ,Divorce,,Husband,,Firearm,,,,2010
365,,, 28/10/2010 ,   No ,Undetectable,,Someone She Knows,,Assault,,,,2010
366,,, 28/10/2010 ,   Undetectable ,For wanting to make a decision about her own life,,Someone She Knows,,Firearm,,,,2010
367,,, 29/04/2010 ,   No ,Jealousy,,Boyfriend,,Firearm,,,,2010
368,,, 29/04/2010 ,   No ,While Protecting Her Daughter,,Groom,,Firearm,,,,2010
369,,, 29/05/2010 ,   No ,Undetectable,,Someone She Knows,,Undetectable,,,,2010
370,,, 29/08/2010 ,   No ,Undetectable,,Undetectable,,Undetectable,,,,2010
371,,, 29/08/2010 ,   No ,Controversy,,Husband,,Firearm,,,,2010
372,,, 29/10/2010 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2010
373,,, 29/11/2010 ,   No ,Undetectable,,Undetectable,,Undetectable,,,,2010
374,,, 30/03/2010 ,   No ,Jealousy,,Boyfriend,,Torture,,,,2010
375,,, 30/07/2010 ,   No ,Controversy,,Someone She Knows,,Firearm,,,,2010
376,,, 30/10/2010 ,   No ,Undetectable,,Husband,,Firearm,,,,2010
377,,, 30/12/2010 ,   No ,Undetectable,,Husband,,Firearm,,,,2010
378,,, 30/12/2010 ,   No ,Undetectable,,Undetectable,,Assault,,,,2010
379,,, 30/12/2010 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2010
380,,, 31/01/2010 ,   No ,Breaking Up Suggestion,,Husband,,Firearm,,,,2010
381,,, 31/03/2010 ,   No ,Money,,Boyfriend,,Firearm,,,,2010
382, Ankara , Adult , 02/07/1011 ,   No ,Controversy,,Someone She Knows,,Assault,Cutting Tool,,Suicide ,2011
383, Istanbul ,, 08/09/2001 ,   No ,Controversy,,Someone She Knows,,Asphyxiate,,,Prisoner ,2011
384, Adana ,,06/03/2011,   No ,Controversy,,Ex Husband,,Firearm,,,Prisoner ,2011
385, Adana ,,06/04/2011,   No ,Controversy,,Boyfriend,,Firearm,,,Prisoner ,2011
386, Adana , Adult ,03/11/2011,   No ,Undetectable,,Undetectable,,Hanging,,,Investigation Continues ,2011
387, Adiyaman ,, 01/04/2011 ,   No ,Controversy,,Husband,,Asphyxiate,,,Prisoner ,2011
388, Afyonkarahisar , Adult , 01/06/2011 ,   No ,Animosity,,Undetectable,,Firearm,,,Prisoner ,2011
389, Agri , Underage , 01/08/2011 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2011
390, Antalya , Adult , 01/10/2011 ,   No ,Undetectable,,Son,,Cutting Tool,,,Prisoner ,2011
391, Ankara ,, 01/11/2011 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2011
392, Ankara , Adult , 02/01/2011 ,   Yes ,Divorce Suggestion,,Husband,,Firearm,,,Wanted ,2011
393, Antalya , Adult , 03/02/2011 ,   No ,Undetectable,,Boyfriend,,Falling From High,,,Prisoner ,2011
394, Antalya , Adult , 03/04/2011 ,   No ,Controversy,,Someone She Knows,,Asphyxiate,,,Prisoner ,2011
395, Aydin ,, 03/09/2011 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2011
396, Balikesir ,, 03/11/2011 ,   No ,Undetectable,,Husband,,Assault,Asphyxiate,,Undetectable ,2011
397, Batman , Adult , 04/02/2011 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2011
398, Batman , Adult , 04/02/2011 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2011
399, Bursa  ,, 05/02/2011 ,Undetectable,Undetectable,,Husband,,Striking Tool,,,Undetectable,2011
400, Bursa  , Adult , 05/02/2011 ,   No ,Honor,,Husband,,Firearm,,,Prisoner ,2011
401, Denizli , Adult , 05/05/2011 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2011
402, Denizli , Adult , 05/05/2011 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2011
403, Denizli ,, 05/05/2011 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2011
404, Denizli ,, 05/05/2011 ,   No ,Controversy,,Boyfriend,,Firearm,,,Prisoner ,2011
405, Denizli  , Adult , 05/09/2011 ,   No ,Controversy,,Someone She Knows,,Cutting Tool,,,Prisoner ,2011
406, Diyarbakir , Underage , 06/01/2011 ,   No ,Cheating,,Boyfriend,,Undetectable,,,Prisoner ,2011
407, Erzurum ,, 06/10/2011 ,   No ,Breaking Up Suggestion,,Husband,,Cutting Tool,,,Suicide ,2011
408, Erzurum , Adult , 06/10/2011 ,   No ,Be rejected,,Husband,,Firearm,,,Prisoner ,2011
409, Ordu ,, 07/01/2011 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Undetectable ,2011
410, Gaziantep ,, 07/03/2011 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Wanted ,2011
411, Gaziantep ,, 07/03/2011 ,   No ,Be rejected,,Ex Boyfriend,,Asphyxiate,,,Prisoner ,2011
412, Gaziantep ,, 07/04/2011 ,   Undetectable ,Undetectable,,Undetectable,,Burning,,,Undetectable ,2011
413, Gaziantep , Adult , 07/05/2011 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2011
414, Igdir ,Underage, 08/03/2011 ,   No ,Honor,,Family,Father,Cutting Tool,,,,2011
415, Igdir , Adult , 08/03/2011 ,   No ,Undetectable,,Someone She Knows,,Cutting Tool,,,Prisoner ,2011
416, Istanbul , Adult , 08/07/2011 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2011
417, Istanbul , Adult , 08/09/2011 ,   No ,Animosity,,Someone She Knows,,Firearm,,,Prisoner ,2011
418, Istanbul , Adult , 09/02/2011 ,   No ,Jealousy,,Husband,,Asphyxiate,,,Prisoner ,2011
419, Istanbul , Adult , 09/07/2011 ,   No ,Undetectable,,Someone She Does Not Know,,Cutting Tool,,,Undetectable,2011
420, Istanbul ,, 09/09/2011 ,   No ,Controversy,Breaking Up Suggestion,Boyfriend,,Asphyxiate,,,Prisoner ,2011
421, Istanbul , Adult , 10/01/2011 ,   No ,Undetectable,,Husband,,Undetectable,,,Undetectable ,2011
422, Istanbul ,, 10/03/2011 ,   No ,Undetectable,,Someone She Does Not Know,,Assault,,,Prisoner ,2011
423, Istanbul ,, 10/09/2011 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2011
424, Izmir ,Adult, 11/01/2011 ,   Undetectable ,Divorce,,Ex Husband,,Firearm,,,,2011
425, Izmir , Adult , 11/02/2011 ,   No ,Controversy,,Ex Husband,,Firearm,Assault,,Prisoner ,2011
426, Izmir ,, 11/04/2011 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2011
427, Izmir ,, 11/05/2011 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Suicide ,2011
428, Izmir , Adult , 11/10/2011 ,   No ,Undetectable,,Boyfriend,,Firearm,,,Prisoner ,2011
429, Kahramanmaras , Adult , 12/05/2011 ,   No ,Money,,Someone She Does Not Know,,Cutting Tool,,,Prisoner ,2011
430, Kirklareli , Adult , 13/04/2011 ,   No ,Divorce Suggestion ,Controversy,Husband,,Firearm,,,Wanted ,2011
431, Kocaeli ,, 13/09/2011 ,   No ,While cleaning the gun,,Husband,,Firearm,,,Prisoner ,2011
432, Konya , Adult , 14/01/2011 ,   No ,Undetectable,,Undetectable,,Falling From High,,,Undetectable ,2011
433, Konya , Adult , 14/02/2011 ,   No ,While Protecting Her Daughter,,Ex Groom,,Firearm,,,Prisoner ,2011
434, Konya , Adult , 14/02/2011 ,   No ,Be rejected,,Ex Husband,,Cutting Tool,,,Prisoner ,2011
435, Konya ,, 14/02/2011 ,   No ,Breaking Up Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2011
436, Konya ,, 14/04/2011 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner ,2011
437, Kutahya , Adult , 14/07/2011 ,   No ,Undetectable,,Father-in-law,,Firearm,,,Prisoner ,2011
438, Mersin ,, 15/07/2011 ,   No ,Undetectable,,Husband,,Asphyxiate,Cutting Tool,,Prisoner ,2011
439, Nigde , Adult , 16/01/2011 ,   No ,Undetectable,,Brother,,Cutting Tool,,,Prisoner ,2011
440, Ordu , Adult , 16/02/2011 ,   No ,Undetectable,,Uncle,,Firearm,Cutting Tool,,Prisoner ,2011
441, Ordu , Adult , 16/02/2011 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2011
442, Ordu ,, 16/03/2011 ,   No ,Controversy,,Brother-in-law,,Firearm,,,Suicide,2011
443, Ordu , Adult , 16/03/2011 ,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2011
444, Sakarya , Adult , 16/07/2011 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2011
445, Sanliurfa ,, 17/01/2011 ,   No ,Undetectable,,Father,,Cutting Tool,,,Prisoner ,2011
446, Sanliurfa , Adult , 17/03/2011 ,   No ,Controversy,,Stepson,,Cutting Tool,,,Prisoner ,2011
447, Sivas ,, 17/07/2011 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2011
448, Tekirdag ,, 17/09/2011 ,   No ,Be rejected,,Someone She Knows,,Firearm,,,Prisoner ,2011
449, Tokat ,, 17/10/2011 ,   No ,Honor,,Someone She Knows,,Cutting Tool,,,Prisoner ,2011
450, Yozgat ,, 18/03/2011 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2011
451, Zonguldak , Underage , 18/05/2011 ,   No ,Controversy,,Father,,Firearm,,,Prisoner ,2011
452,,, 18/07/2011 ,   No ,Undetectable,,Boyfriend,,Cutting Tool,,,,2011
453,,, 18/09/2011 ,   No ,Crisis and Unemployment,,Son,,Cutting Tool,,,,2011
454,,, 19/03/2011 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2011
455,,, 19/07/2011 ,   Undetectable ,Jealousy,,Husband,,Torture,,,,2011
456,,, 19/11/2011 ,   No ,Undetectable,,Relative,,Firearm,,,,2011
457,,, 20/05/2011 ,   No ,Undetectable,,Husband,,Firearm,,,,2011
458,,, 21/06/2011 ,   No ,Honor,,Baba,,Firearm,,,,2011
459,,, 21/06/2011 ,   No ,Message with her boyfriend,,Father,,Assault,,,,2011
460,,, 21/07/2011 ,   No ,Be rejected,Abuse,Relative,,Firearm,,,,2011
461,,, 21/09/2011 ,   Undetectable ,Divorce,,Husband,,Torture,,,,2011
462,,, 22/03/2011 ,   No ,Undetectable,,Fiancee,,Firearm,,,,2011
463,,, 22/07/2011 ,   No ,Controversy,,Husband,,Firearm,,,,2011
464,,, 22/08/2011 ,   Undetectable,Undetectable,,Undetectable,,Cutting Tool,,,,2011
465,,, 22/08/2011 ,   No ,Undetectable,,Brother,,Firearm,,,,2011
466,,, 23/02/2011 ,   No ,Jealousy,,Fiancee,,Assault,,,,2011
467,,, 24/03/2011 ,   No ,While Protecting Her Friend,,Friend's Ex Boyfriend,,Firearm,,,,2011
468,,, 24/03/2011 ,   No ,For wanting to make a decision about her own life,,Husband,,Cutting Tool,,,,2011
469,,, 24/04/2011 ,   No ,Money,,Boyfriend,,Cutting Tool,,,,2011
470,,, 24/04/2011 ,   Undetectable ,Jealousy,,Family,Brother,Torture,,,,2011
471,,, 24/07/2011 ,   Undetectable ,Divorce,,Husband,,Undetectable,,,,2011
472,,, 25/03/2011 ,   No,For wanting to make a decision about her own life,,Husband,,Cutting Tool,,,,2011
473,,, 25/04/2011 ,   No ,Undetectable,,Boyfriend,,Assault,,,,2011
474,,, 25/04/2011 ,   No ,Be rejected,,Ex Boyfriend,,Asphyxiate,,,,2011
475,,, 25/07/2011 ,   Undetectable ,Divorce,,Husband,,Undetectable,,,,2011
476,,, 25/09/2011 ,   No ,Pregnancy,,Brother,,Asphyxiate,,,,2011
477,,, 25/10/2011 ,   No ,Breaking Up Suggestion,Jealousy,Husband,,Firearm,,,,2011
478,,, 26/01/2011 ,   No ,Undetectable,,Someone She Knows,,Cutting Tool,,,,2011
479,,, 26/02/2011 ,   No ,Controversy,,Groom's Brother,,Firearm,,,,2011
480,,, 26/05/2011 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,,2011
481,,, 26/05/2011 ,   No ,Controversy,,Husband,,Firearm,,,,2011
482,,, 26/05/2011 ,   No ,Controversy,,Brother,,Firearm,,,,2011
483,,, 26/05/2011 ,   Yes ,To Rejected,,Husband,,Firearm,,,,2011
484,,, 26/09/2011 ,   Undetectable ,Undetectable,,Husband,,Cutting Tool,,,,2011
485,,, 26/10/2011 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2011
486,,, 27/05/2011 ,   No ,While Protecting Her Mother,,Father,,Firearm,,,,2011
487,,, 27/08/2011 ,   No ,Jealousy,,Husband,,Firearm,,,,2011
488,,, 27/09/2011 ,   No ,Undetectable,,Boyfriend,,Cutting Tool,,,,2011
489,,, 27/09/2011 ,   No ,Undetectable,,Boyfriend,,Asphyxiate,,,,2011
490,,, 27/10/2011 ,   No ,Because something that a man wanted did not happen,,Husband,,Torture,,,,2011
491,,, 28/03/2011 ,   No ,Rape,,Someone She Does Not Know,,Striking Tool,,,,2011
492,,, 29/05/2011 ,   No ,Controversy,,Husband,,Firearm,,,,2011
493,,, 29/05/2011 ,   No ,Controversy,,Husband,,Firearm,,,,2011
494,,, 29/07/2011 ,   No  ,Controversy,,Boyfriend,,Asphyxiate,,,Prisoner ,2011
495,,, 29/07/2011 ,   Yes,Undetectable,,Husband,,Firearm,,,,2011
496,,, 29/07/2011 ,   No ,Jealousy,,Husband,,Firearm,,,,2011
497,,, 29/07/2011 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,,2011
498,,, 30/07/2011 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2011
499,,, 31/05/2011 ,   Undetectable ,Crisis and Unemployment,,Son,,Torture,,,,2011
500,,, 31/07/2011 ,   No ,Controversy,,Someone She Knows,,Cutting Tool,,,,2011
501,,, 31/08/2011 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,,2011
502, Adana , Adult ,01/01/2012,   No ,Money,,Grandson,,Asphyxiate,,,Prisoner ,2012
503, Aksaray , Adult , 01/09/2012 ,   No ,Undetectable,,Boyfriend,,Asphyxiate,,,Prisoner ,2012
504, Batman ,, 04/02/2012 ,   No ,Undetectable,,Fiancee,,Cutting Tool,,,Suicide ,2012
505, Mugla , Adult , 04/04/2012 ,   No ,By Accident,,Someone She Does Not Know,,Firearm,,,Prisoner ,2012
506, Duzce ,, 06/04/2012 ,   No ,Money,,Brother,,Firearm,,,Wanted ,2012
507, Ordu ,, 07/01/2012 ,   No ,Undetectable,,Stepson,,Asphyxiate,,,Prisoner ,2012
508, Hatay , Adult , 07/11/2012 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2012
509, Hatay , Adult , 07/11/2012 ,   No ,Controversy,,Someone She Knows,,Firearm,,,Prisoner ,2012
510, Hatay ,Adult, 07/11/2012 ,  Undetectable,Divorce,,Family,,Firearm,,,,2012
511, Istanbul , Adult , 10/02/2012 ,   No ,Jealousy,,Husband,,Cutting Tool,,,Prisoner ,2012
512, Izmir ,, 11/07/2012 ,   No ,Controversy,,Ex Husband,,Asphyxiate,,,Prisoner ,2012
513, Konya ,, 14/02/2012 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2012
514, Trabzon ,, 17/12/2012 ,   No ,Undetectable,,Undetectable,,Assault,Cutting Tool,,Undetectable ,2012
515, Trabzon ,, 17/12/2012 ,   No ,Undetectable,,Undetectable,,Hanging,,,Undetectable,2012
516,,, 20/11/2012 ,   Yes ,Controversy,,Husband,,Firearm,,,,2012
517,,, 25/06/2012 ,   No ,Controversy,,Boyfriend,,Firearm,,,Suicide ,2012
518,,, 27/04/2012 ,   No ,Controversy,,Boyfriend,,Assault,,,,2012
519,,, 27/11/2012 ,   No ,While Protecting Her Relative,,Relative,,Firearm,,,,2012
